,commenter_id,commenter_name,comment_text,comment_time
268,100004069970987,Nguyễn Thị Phương Anh,Tran Giang Huong,2023-11-28 07:00:00
269,100009543556619,Tran Giang Huong,Nguyễn Thị Phương Anh hung thủ chắc chắn ngọng lờ nờ và nhai chóp chép,2023-11-28 09:00:00
270,510482434,Chau Minh Dang,So proud Im a Sheldon Hien M. Tran,2023-11-28 20:00:00
271,100005133725183,Minh Vương,Linh Chi Chi bazingga,2023-11-27 00:00:00
272,100081912390714,Hiền Kori,Mờ Un Mun sợ chưa này 😂,2023-11-27 00:00:00
273,100003324662039,Loan Chu,Phạm Quang Trường,2023-11-27 00:00:00
274,100000473824186,Ng Minh Chau,Trang Nguyễn 🙏 xin,2023-11-27 00:00:00
275,100034493501332,Lý Mai,Ái Trúc,2023-11-28 03:00:00
276,100004426351418,Trần Huyền,Bảo Nhi,2023-11-28 07:00:00
277,100011166644609,Duc Nguyen,Vũ Phương Uyên ?,2023-11-28 10:00:00
278,100035004165469,Jasmine Nguyen,Thieng Tang,2023-11-27 00:00:00
279,100028537565716,Thieng Tang,Jasmine Nguyen korma in hell :))),2023-11-27 00:00:00
280,100066434350260,Insight mất lòng,Thực sự đấy àaaa=)))),2023-11-27 00:00:00
281,100029448698326,Trịnh Phương Linh,👀👀,2023-11-27 00:00:00
282,100037762136105,Dạy order taobao trực tiếp không qua trung gian,Insight mất lòng hay thế 🤣🤣🤣,2023-11-27 00:00:00
283,100084472000661,This Is Hottrend & Accessories,"Túi này lên story em xem chi tiết ạ 💕\n2 Màu: Đen, Hồng",2023-11-28 01:00:00
284,100082079944718,CTV Onlinie 10,Đang có deal 49K nè 👉,2023-11-28 02:00:00
285,100000404353517,Văn Thuận,Insight mất lòng Còn dư 1 set 8 chai 2ml 💝,2023-11-28 03:00:00
286,100001703137622,Huấn,Đỉnh dạ ;)),2023-11-27 00:00:00
287,100049053399414,Linh Phí,Start up :)),2023-11-27 00:00:00
288,100022849891231,Hải Vân,Kiều Trang Đoàn Ngọc Linh chúng m à,2023-11-27 00:00:00
289,100032956311842,Đoàn Ngọc Linh,mấc nết,2023-11-27 00:00:00
290,100003716275734,Chi Paris,Minn Vũ Vũ =))))))))))))))))\n)) làm 1 lần ăn cả đời,2023-11-28 23:59:00
291,100064811826096,Nguyễn Khánh Linh,Huyền Trang thử không,2023-11-28 10:00:00
292,100034842500916,Lê Nguyễn Gia Minh,Quỳnh Trang hay quá Trang,2023-11-28 10:00:00
293,100005249259290,Võ Thái Bích Ngân,Phạm An :)),2023-11-27 00:00:00
294,100011381945507,Phác Diễm Quỳnh,Anh Nguyen ơ,2023-11-28 21:00:00
295,100005157454337,Lê Thục Linh Trang,Lê Thục Trang Linh,2023-11-27 00:00:00
296,100011119033498,Ly Nguyễn,Trinh Huỳnh gút ai đia,2023-11-27 00:00:00
297,100005511251719,Trinh Huỳnh,Ly Nguyễn hoàn hảo,2023-11-27 00:00:00
298,100039908169965,Tien Ng,Nem Ng 😀,2023-11-27 00:00:00
299,100006116823109,Pon,Vy Tyi Tuppy 🌚🌝,2023-11-27 00:00:00
300,100010843024321,Hoai Han,Quỳnh Nhi chơi k?,2023-11-28 23:36:00
301,100024577958389,Quynh Trang Pham,Hà Linh teamwork 😍,2023-11-28 08:00:00
302,100008226961941,Hà Linh,Quynh Trang Pham vào việc,2023-11-28 09:00:00
303,100014305590318,Nguyễn Ngọc,Hà Linh này mới là tư duy sáng tạo khởi nghiệp,2023-11-28 10:00:00
304,100009358848272,Thu Hương,Quan Anh Khan học tập,2023-11-28 23:00:00
305,100072677748547,Vz Huyền,Chờ Ang Changg =)),2023-11-28 21:00:00
306,100022713046564,Quỳnh Như,Phi Nhung Phụng Nguyễn teamwork 👏,2023-11-27 00:00:00
307,100004382012823,Phụng Nguyễn,Quỳnh Như đjnk? Kao,2023-11-28 07:00:00
308,100028379588457,Phi Nhung,Quỳnh Như đọc ko có hiểu😢🥲,2023-11-28 22:00:00
309,100061039810814,Minh Trang,Khánh Trang =)))),2023-11-28 19:00:00
310,100076354265798,Khánh Trang,Minh Trang khó nói :)),2023-11-28 19:00:00
311,100010174950801,Ngọc Quyên,Trang Trần chia đê,2023-11-27 00:00:00
312,100068334663664,My My,Lê Ngọc Như clm=))),2023-11-27 00:00:00
313,100014628605842,Thuỳ Giang Trần Lâm,Nguyễn Huỳnh Thảo Hương thử =))),2023-11-27 00:00:00
314,100009842491035,Nguyễn Linh,Trang Nguyen hahaaa,2023-11-27 00:00:00
315,100005996342522,Trang Nguyen,Nguyễn Linh vãi nồi,2023-11-27 00:00:00
316,100007240007796,Linh Thuy Phan,Trang Nguyễn hỏng hỏng,2023-11-28 01:00:00
317,100009353287216,Trang Nguyễn,Linh Thuy Phan mai e sang trần nhân tông thực hành luôn nhé c 🤣🤣🤣,2023-11-28 01:00:00
318,100049713653308,Quynh Mai,nghe dễ z NT Bích Ngọc,2023-11-27 00:00:00
319,100025412311620,Ngọc Linh,Huyen Trang hợp tác,2023-11-28 02:00:00
320,100054903635760,Huyen Trang,Ngọc Linh đang trong tù mà vẫn mưu mô v con =))))),2023-11-28 03:00:00
321,100007304971363,Vũ Đình Quý,Đàm Thị Phương Thảo dô,2023-11-27 00:00:00
322,100011424216473,Đàm Thị Phương Thảo,Vũ Đình Quý hay,2023-11-27 00:00:00
323,100001315070130,Minh Hà,Linh Marrie Linh ơi…,2023-11-28 03:00:00
324,100001605666927,Linh Marrie,Minh Hà chắc là trùng hạp thui..,2023-11-28 03:00:00
325,100036162606288,Mi Yin,Linn Ngn đc nhỉ,2023-11-27 00:00:00
326,100012476554328,Trang Boo Nguyễn,Giang Linh linh ới,2023-11-28 01:00:00
327,100066434350260,Insight mất lòng,Khó ngờ :),2023-11-27 00:00:00
328,100004185123153,Thu Thuỷ,Insight mất lòng vừa xem Day2 vẫn còn mà 😂,2023-11-27 00:00:00
329,100066434350260,Insight mất lòng,Game này Bôm chơi tung hoả mù dữ á=)))),2023-11-27 00:00:00
330,100063438054096,Khoai lang và sữa không đường,Insight mất lòng ảo thật đấy Dạy order taobao trực tiếp không qua trung gian,2023-11-27 00:00:00
331,100000093049956,Ngoc Nguyen,Đặng Ánh Bim =)),2023-11-28 19:00:00
332,1786275162,Đặng Ánh Bim,Ngoc Nguyen chắc ảo :))),2023-11-28 19:00:00
333,100014311028136,NGa NGa,=))),2023-11-27 00:00:00
334,100003235020254,Hà Thu,Nguyễn Giang hí 🙂,2023-11-27 00:00:00
335,100035113579481,Nguyễn Thị Vân Anh,Mỹ Linhh =))),2023-11-27 00:00:00
336,100016738776238,Hương Vũ,Thanh Thư m thầu hết à ?,2023-11-27 00:00:00
337,100009902917358,Thanh Thư,Hương Vũ ảo liền 🤡,2023-11-27 00:00:00
338,100006161700709,Ngọc Linh,Trân Lê đìn djt,2023-11-27 00:00:00
339,100000102674298,Diệu Linh,Yoshikuni Michiyo kịp mua ko m🤣🤣,2023-11-27 00:00:00
340,100003653498350,My Duong,Dương Di,2023-11-27 00:00:00
341,100004818992142,Nguyen Vu Thu Diem,Nguyễn Thảo An,2023-11-28 21:00:00
342,100029644896659,Lê Thị Thu Thủy,Ng Thu Ngân khờ,2023-11-27 00:00:00
343,100066434350260,Insight mất lòng,Ai mua được vé chưaaaaa=)))),2023-11-27 00:00:00
344,100003872329394,Trang Mun,Insight mất lòng goồi nha,2023-11-27 00:00:00
345,100022789634996,Thai Cam Giang,Insight mất lòng gòi nha,2023-11-27 00:00:00
346,100063438054096,Khoai lang và sữa không đường,Insight mất lòng khó 🤣 Dạy order taobao trực tiếp không qua trung gian,2023-11-27 00:00:00
347,100009218469720,Nhất Dinh,Insight mất lòng rồi ạ ehhee,2023-11-28 05:00:00
348,100066434350260,Insight mất lòng,Copy link từ Bôm cho mấy má lười qua xem=)))))\n\n🎟️ ACTIUP: https://\nwww.kpopfestival\nopenair2.com/\nHạng vé phân phối: VVIP S 1-2-3 => VVIP B => BÔM 4B\n🎟️ CAKE: https://\ncake.vn/\nsu-kien-open-air\n-x-mas-fes-2\nHạng vé phân phối: VVIP A => BÔM 4A,2023-11-27 00:00:00
349,100074124128822,Trần Huy,BOM Entertainment,2023-11-28 02:00:00
350,100070418695698,Lê Thu Trang,Lê Bích Ngọc 👍🏻👍🏻👍🏻,2023-11-28 06:00:00
351,100007353964727,Lê Bích Ngọc,Lê Thu Trang t mới xem cái bnf và t k hy zọng gì vào đó hết =)) Tới xem 2 chú thôi,2023-11-28 06:00:00
352,100000888880871,Phạm Huyền,Hà Nguyễn,2023-11-27 00:00:00
353,100003933333626,Võ Hà,Võ Tú Uyên,2023-11-27 00:00:00
354,100021638979511,Võ Tú Uyên,Võ Hà như nào,2023-11-27 00:00:00
355,100003933333626,Võ Hà,Võ Tú Uyên r muốn nnao,2023-11-27 00:00:00
356,100004865526542,Thanh Mai,Hạnh Hảii =))),2023-11-27 00:00:00
357,100011693746329,Hạnh Hảii,Thanh Mai rì đó,2023-11-28 06:00:00
358,100066434350260,Insight mất lòng,Ching gu màn na rà shý shý shỵ ☺️,2023-11-27 00:00:00
359,100011562824946,Đặng Thúy Vy,Nam Hoàng thời anti nghe line là sợ h cũng mê mê thích thích ☺️,2023-11-27 00:00:00
360,100042332750834,Nam Hoàng,"Đặng Thúy Vy ko kiểu trước thấy hơi cringe, thêm quả kimpap qq gì ở show bros ấy",2023-11-27 00:00:00
361,100011562824946,Đặng Thúy Vy,Nam Hoàng fan md ghê,2023-11-27 00:00:00
362,100003393383629,Ngoc Anh,Linh Stiren,2023-11-27 00:00:00
363,100063438054096,Khoai lang và sữa không đường,Insight mất lòng chị sana oi ra coi nó hát kìa Dạy order taobao trực tiếp không qua trung gian,2023-11-27 00:00:00
364,100066434350260,Insight mất lòng,Cây xấu hổ ở Nhật: 👉👈,2023-11-27 00:00:00
365,100014242149292,Ngọc Trâm,Nguyễn Mỹ Uyên =)),2023-11-27 00:00:00
366,100023126983153,Thành Nguyên,Insight mất lòng etou =)))),2023-11-27 00:00:00
367,100050211168503,Ngọc Hân,Melon Seed Đào Hà Thanh =))))))))))),2023-11-27 00:00:00
368,100013190204280,Melon Seed,Ngọc Hân =))))))))),2023-11-27 00:00:00
369,100066434350260,Insight mất lòng,I’m super shy super shy 👉👈,2023-11-27 00:00:00
370,100006246252870,Anh Quynh,Nguyễn Chí Thanh ai cung super shy roi cau thi xao,2023-11-27 00:00:00
371,100075618491579,Hảii Nhiie,Nguyễn Hvan,2023-11-27 00:00:00
372,100006269977401,Nguyễn Chí Thanh,"Anh Quynh hic, shy ko bằng cái cây",2023-11-27 00:00:00
373,100032529954323,Kim Anh,Cây mắc cỡ 👉👈,2023-11-28 18:00:00
374,100008915074694,Huy Thanh,the e thẹn 😀,2023-11-27 00:00:00
375,100033669551292,Vương Bích Duyên,cute^^,2023-11-27 00:00:00
376,100026899576715,Tran Anh Khoi,uwu,2023-11-27 00:00:00
377,100087410636761,Y'Mirin Mlô,:(((,2023-11-28 03:00:00
378,100074174555048,Bánh Táo,:)),2023-11-28 07:00:00
379,100036738378932,Thảo Phương,Đặng Tấn Nguyên,2023-11-27 00:00:00
380,100007406389251,Thu Hương,Nguyễn Phương Diễm Van Kha,2023-11-28 11:00:00
381,100005572927796,Quỳnh Dao,Phương Thảo 😳👉🏻👈🏻,2023-11-28 07:00:00
382,100053919454096,Hồng Dinn,Cutii,2023-11-27 00:00:00
383,100060356060821,Maii Hoa,Kẻ Thù Của Newton super shyyyy,2023-11-27 00:00:00
384,100034217804926,Sunlee Chan,"Phan Thảo dungchamvaoiem,\nyametekudasaiii\nii",2023-11-28 17:00:00
385,100062543199396,Lê Đại,Cụp pha xuống,2023-11-28 08:00:00
386,100046085683200,Ngô Xuyến,Dữ chưa,2023-11-28 08:00:00
387,100005649106572,Phương Nhung,Hân Huỳnh,2023-11-27 00:00:00
388,100078731993060,Nguyễn Gia Bảo,UwU,2023-11-28 16:00:00
389,100078288047037,Tran Ngoc Nhi,Nguyen Do Bao Tram,2023-11-27 00:00:00
390,100003805090774,Kim Tuyền,Thanh Thúy,2023-11-27 00:00:00
391,100003995911978,Vũ Ngọc Quyên,Nguyễn Kim Minh Quân,2023-11-27 00:00:00
392,100048597990950,Ngann Pham,Hạnh Nguyên a-anou,2023-11-27 00:00:00
393,100022957862240,Hào Trương,Đặng Dũng,2023-11-28 03:00:00
394,100022957862240,Hào Trương,Đặng Dũng tại nó ngại ra đường đấy,2023-11-28 03:00:00
395,100027013939744,Lê Vân Khánh,Huyen Pham,2023-11-27 00:00:00
396,100092846615468,CSKH Thuỳ Linh Hỗ Trợ Cấp Vốn 20,ord cái ghế cute này nè decor xinh lắm nhaa,2023-11-27 00:00:00
397,100048117094897,Deuxein Trần,Nguyen Dieu Anh,2023-11-27 00:00:00
398,100040910222491,Khánh Dưu,Dưu Xuân Phát,2023-11-27 00:00:00
399,100010413571522,Hồng Nhung,Đỗ Mai 👉👈,2023-11-27 00:00:00
400,100013451023376,Tran Nhat Tan,Nguyễn My,2023-11-28 04:00:00
401,100064452739791,Nom Nom,Ng Yen Chi,2023-11-28 22:00:00
402,100066434350260,Insight mất lòng,"Quét QR ngân hàng bất kỳ để nhận Cá Hoàng Kim và tham gia Siêu Hội Quét QR 30/11-2/12 trên Hồ Cá Bạc Tỷ. Sale to nhất năm để săn triệu deal ăn uống, Haidilao, Pizza 4P's tới 200K. Đặc biệt, 2/12 đổi ngay Phúc Long, Katinat giảm thẳng 50K. Chơi ngay tại đây: https://\nonelink.momo.vn/\nTZne/jnMsPW8o",2023-11-28 04:00:00
403,100044274332634,Minh Hang Le,Tui cũng muốn ăn chực cuối năm,2023-11-27 00:00:00
404,100044749560810,Lê Mai Trang,Yến Nhi bà tải Momo chưa,2023-11-27 00:00:00
405,100066434350260,Insight mất lòng,Muốn làm goodboiz hay badboiz thì bái em Bard này làm thầy nha =)))\nhttps://\nbard.google.com/,2023-11-27 00:00:00
406,61551068650894,Làm việc như thứ 2 để tương lai là chủ nhật,Chiếc ong xink,2023-11-27 00:00:00
407,100063438054096,Khoai lang và sữa không đường,ngoài kia thế giới iu nhau kiểu AI hả Dạy order taobao trực tiếp không qua trung gian,2023-11-27 00:00:00
408,100065250966996,Hoang Ngan,=)))))),2023-11-27 00:00:00
409,100077000983510,Maria Thư,=))))))))))))),2023-11-27 00:00:00
410,100004556712809,Trang Trang,Bard đỉnh thiệt 🔥🤣,2023-11-27 00:00:00
411,100015032952296,Ngọc Lành,"Minh Minh thấy Bard của chị chưa, rất tinh tế 🤣",2023-11-27 00:00:00
412,100010338423671,Bao Uyen Tran,Bùi Văn Lượng,2023-11-27 00:00:00
413,100063635096091,Huỳnh Đào,Trọng Khôi,2023-11-27 00:00:00
414,100067621568703,Mia Chieve,Phùng Thị Thu Trà 🥹,2023-11-27 00:00:00
415,100012920945694,Hoàng Thu Thủy,Hoàng Thảo,2023-11-27 00:00:00
416,100066434350260,Insight mất lòng,❌ Hnao cafe nhaaaa\n✅ Hnao cafe tao kể cho vụ này nghe,2023-11-27 00:00:00
417,100037980233374,Minh Anh,Hưng Phạm iu thưn,2023-11-27 00:00:00
418,100084472000661,This Is Hottrend & Accessories,"Túi này qua bài thứ 5 fb em xem ạ 💕\n3 Màu: Trắng, Nâu, Đen",2023-11-27 00:00:00
419,100026796883435,Đậu Mai,Kim Tuyến năm sau 🫰🫰🫰🫰🫰,2023-11-27 00:00:00
420,100026796883435,Đậu Mai,"Kim Tuyến bé xai gòiii, bé xin lõi",2023-11-27 00:00:00
421,100012165543206,Ngọc Tuyên,Insight mất lòng Anh Tuyet,2023-11-27 00:00:00
422,100009398618513,Tạ Thị Bích Thảo,Hương Lê 😃,2023-11-27 00:00:00
423,100015710568867,Nguyễn Tiến Thông,Vũ Nhật Thi d nó mới hấp rẫn,2023-11-27 00:00:00
424,100024648070930,Thảo Hiền,Nguyễn Ngọc Quỳnh Hương hnao nha :)),2023-11-27 00:00:00
425,100003085043516,Hang Pham,Nguyệt Hằng Nguyễn,2023-11-27 00:00:00
426,100063438054096,Khoai lang và sữa không đường,Insight mất lòng kể ngay Dạy order taobao trực tiếp không qua trung gian,2023-11-27 00:00:00
427,100005550371345,Mai Hà Thư,Thúy Quỳnh =)))))),2023-11-27 00:00:00
428,100014953209606,Nguyễn Linh,Minh Hiếu quen ghê hong,2023-11-27 00:00:00
429,100014953209606,Nguyễn Linh,Minh Hiếu sợ Trình r,2023-11-27 00:00:00
430,100019056681265,Minh Hiếu,Nguyễn Linh kp sợ KA à,2023-11-27 00:00:00
431,100028992165165,Như Quỳnh,Insight mất lòng hôm nay lun,2023-11-27 00:00:00
432,100001548955125,Toan Nguyen,Uyen Hoang,2023-11-27 00:00:00
433,100048881196434,Hoang Anh,Trà Giang hẹn tuần sau t kể cho chuyện này tức lắm cái ngay trưa hôm sau có mặt luôn này =))))),2023-11-27 00:00:00
434,100024710631406,Quynh Anh Minh,Phương Thảo hehe,2023-11-27 00:00:00
435,61550916335618,New Day New Knowledge,Uống thì ít drama thì nhìu\n\nMình cảm ơn ạ 😊,2023-11-27 00:00:00
436,100058272025767,Gia Hann,Nguyễn Tâm quá nhiều cái k voice dc thì làm cái hẹn,2023-11-27 00:00:00
437,100022052982872,Tú My Thị Võ,Vân Phương teaser đồ,2023-11-28 07:00:00
438,100001827381986,Illa Phuong,Long Mai khi nào?,2023-11-28 07:00:00
439,100000852420180,Nguyễn Thái Trà My,Illa Phuong để tui cap màn hình,2023-11-28 23:00:00
440,100010156219025,Trần Ro,Lê Vy,2023-11-27 00:00:00
441,100000080476877,Mỹ Phạm,Linh Đann nao khỏi ốm gặp luôn nhé =)),2023-11-28 23:35:00
442,100006185532420,Linh Đann,Mỹ Phạm quên moe định kể chuyện gì r 🙂,2023-11-28 23:40:00
443,100047523110782,Tuan Dung Do,:))),2023-11-27 00:00:00
444,100025011162350,Đỗ Hoài Linh,Hạnh Quỳnh👯\u200d♀️,2023-11-28 06:00:00
445,100005601183405,Thảo Vy,Nguyễn Ngọc Tuyết,2023-11-27 00:00:00
446,100023723776218,Khánh Chi,Dau Khanh Linh ☺️,2023-11-27 00:00:00
447,100018568119472,Nguyễn Yên,Cúc Thu 🤭🤭🤭,2023-11-28 06:00:00
448,100034305005181,Bao Vy Nguyen,Phương Thảo,2023-11-27 00:00:00
449,100018643967081,Phương Thảo,Bao Vy Nguyen 5p có mặt,2023-11-27 00:00:00
450,100003270168331,Jane Đoàn,Uyen Nguyen =))))),2023-11-27 00:00:00
451,100004629793142,Uyen Nguyen,Jane Đoàn hẹn ở trạm nha,2023-11-27 00:00:00
452,100000422824391,Trần Kiều Giang,Nhung Le,2023-11-28 04:00:00
453,1718752387,Nhung Le,Trần Kiều Giang khẩu nghịp từ lúc ăn lẩu đến lúc cafe vẫn chưa có hồi kết 🤣,2023-11-28 04:00:00
454,100005987325585,Thùy Trang,Trà My 🙏,2023-11-27 00:00:00
455,100053863399746,Bích Ngọc,Khánh Vy,2023-11-27 00:00:00
456,100006421274757,Nguyễn Tú Nhi,Ngọc Hồng,2023-11-27 00:00:00
457,100004650463424,Lâm Anh,Hoàng Hải Băng rất nhờnnn,2023-11-27 00:00:00
458,100016403648907,Nguyen Quynh Anh,Thanh Trúc,2023-11-27 00:00:00
459,100021654842385,Trần Tuấn Vinh,Nguyễn Thuỳ Linh,2023-11-28 10:00:00
460,100032960931603,Ánh Ánh,Trần Thanh Thảo,2023-11-27 00:00:00
461,100004660800280,Thanh Vân,Thuỳ Linh,2023-11-27 00:00:00
462,100002952076979,Thuỳ Linh,Thanh Vân cho xin cái hẹn,2023-11-27 00:00:00
463,100023626308630,Truong Thuy Quynh,Nguyễn Khánh Phương,2023-11-27 00:00:00
464,100044537832778,Chang,Ngọc Chinh,2023-11-27 00:00:00
465,100004863406638,Chi Thị Kim Nguyễn,Vit Em,2023-11-27 00:00:00
466,100003023152599,Mạnh Tùngg,Lê Tuấn Long hihi,2023-11-27 00:00:00
467,100011330630058,Lê Tuấn Long,Mạnh Tùngg ok để xếp lịch nghỉ,2023-11-27 00:00:00
468,100004492537911,Phạm Minh Hiền,Ngọc Khánh Phùng,2023-11-27 00:00:00
469,100029101791915,Đặng Hồng Nhung,Thư Xuân,2023-11-27 00:00:00
470,100040515302136,Thư Xuân,Đặng Hồng Nhung chắc phải z thì trung bình 1 tháng mới đc ún cf 2 lần,2023-11-27 00:00:00
471,100031966014050,Mai Anh,☺️ Ngọc Khánh,2023-11-27 00:00:00
472,100045726606170,Ngọc Khánh,Mai Anh vẫn còn chuyện à 😀,2023-11-27 00:00:00
473,100045726606170,Ngọc Khánh,Mai Anh cuộc đời cậu sóng gió vậy 😀,2023-11-27 00:00:00
474,100031966014050,Mai Anh,Ngọc Khánh thôi im vậy,2023-11-27 00:00:00
475,100045726606170,Ngọc Khánh,"Mai Anh để dành, lâu lâu gặp cho nhiều chuyện 🥰",2023-11-27 00:00:00
476,100045726606170,Ngọc Khánh,Mai Anh cúc 😡,2023-11-27 00:00:00
477,100000048093759,Nguyễn Thụy Khuê Đài,Tran Pham,2023-11-27 00:00:00
478,100009254575157,Quỳnh Mai,Quỳnh Như,2023-11-27 00:00:00
479,100011355864588,Quỳnh Như,Quỳnh Mai mai khum gặp khum về =)),2023-11-27 00:00:00
480,100050476411198,Iverine Scarlet,Cẩm Duyên,2023-11-27 00:00:00
481,100007059241145,Cẩm Duyên,Iverine Scarlet kkk j dạ chờiii,2023-11-27 00:00:00
482,100000283187412,Nhi Nguyen,Trang Trang,2023-11-27 00:00:00
483,100002092264732,Trang Trang,Nhi Nguyen us lol,2023-11-27 00:00:00
484,100009591708944,Tạ Quốc Chiến,Nguyễn Lê Khánh exciting news 🤩,2023-11-26 00:00:00
485,100005053729121,Nguyễn Lê Khánh,Tạ Quốc Chiến,2023-11-26 00:00:00
486,100010340794424,Thúy Ngân,Linh Thuy Nguyen,2023-11-27 00:00:00
487,100022287546164,Nga Đỗ,Thanh Hiền,2023-11-26 00:00:00
488,100012400925517,Thanh Hiền,Nga Đỗ mơn vì đã nhắc 🤭,2023-11-27 00:00:00
489,100002850176341,Ngô Thùy Dung,Phuong Thao,2023-11-27 00:00:00
490,100002700294808,Nguyễn Uyên Chi,Hiền Thục =))))))))) hào hứng khum,2023-11-26 00:00:00
491,100006608778014,Hiền Thục,"thậc ý nghĩa, khum thể hào hứng hơn =))",2023-11-26 00:00:00
492,100005498263777,Ngà Nguyễn,Yu Yu sao mà lanh quá 😂,2023-11-28 19:00:00
493,100014720734678,Ninh Nguyễn,Thu Hoai :),2023-11-26 00:00:00
494,100049006599699,Gia Hân,Gia Linhh,2023-11-28 17:00:00
495,100005508067331,Thanh Hồng,Ann Pham woah 🤩,2023-11-27 00:00:00
